"regime","dgp","n","arm","reps","n_fail","theta0","n_treated_mean","bias","bias_mc_se","rel_bias","rmse","rmse_mc_se","sd_theta","mean_sigma","coverage","coverage_mc_se","coverage_mc_se_nominal","ci_width","ci_width_mc_se","n_leaves_e","n_leaves_m0","certified_frac","coverage_certified","n_certified","clip_frac","max_e_hat","min_e_hat","secs_mean"
"R3","B_eps05",500,"doubletree_crossfit",2,0,0.1,237.5,0.0217381483182271,0.0469895779321783,0.217381483182271,0.0517741974978802,0.0197292563451593,0.066453298401874,0.049347576882948,1,0,0.154110350074224,0.193438946829799,0.00701014294870666,NA,NA,NA,NA,NA,0,0.710784316062927,0.261538467957423,2.00360596179962
"R3","B_eps05",500,"glm_main",2,0,0.1,237.5,0.00649574073893747,0.0196750506241748,0.0649574073893747,0.0207196106336807,0.00616826397656132,0.0278247234330852,0.0532730606193491,1,0,0.154110350074224,0.208830397627849,0.0148331102957384,NA,NA,NA,NA,NA,NA,NA,NA,0.0159139633178711
"R3","B_eps05",500,"oracle_aipw",2,0,0.1,237.5,-0.00242938798695574,0.033846345013668,-0.0242938798695574,0.0339334200571563,0.00242315404224113,0.0478659601550883,0.0510920960892846,1,0,0.154110350074224,0.200281016669995,0.00391762416282861,NA,NA,NA,NA,NA,0,0.75,0.2,9.56058502197266e-05
"R3","B_eps10",500,"doubletree",2,0,0.1,249,0.0645735352868407,0.00116718441228185,0.645735352868408,0.0645840830150366,0.00116699379033042,0.00165064802563946,0.0504829801750325,1,0,0.154110350074224,0.197889645950627,0.00768415101673345,2,2,1,1,2,0,0.714814820444142,0.247826088187487,0.0133770704269409
"R3","B_eps10",500,"doubletree_anchor",2,0,0.1,249,0.0645735352868407,0.00116718441228185,0.645735352868408,0.0645840830150366,0.00116699379033042,0.00165064802563946,0.0541446626719615,1,0,0.154110350074224,0.27419657074521,0.0464998290320396,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R3","B_eps10",500,"doubletree_crossfit",2,0,0.1,249,0.0409484724041847,0.0298095121682086,0.409484724041847,0.0506496239664507,0.0240999614767256,0.0421570163960064,0.0541446626719615,1,0,0.154110350074224,0.212243177584229,0.00075029673327251,NA,NA,NA,NA,NA,0.014,0.827272725511681,0.01,2.23138201236725
"R3","B_eps10",500,"glm_main",2,0,0.1,249,0.0158905320551353,0.00640457580169515,0.158905320551353,0.0171326472033642,0.0059402447192397,0.00905743796000382,0.0600067568296927,1,0,0.154110350074224,0.235226486772395,0.0124151847389336,NA,NA,NA,NA,NA,NA,NA,NA,0.0155861377716064
"R3","B_eps10",500,"oracle_aipw",2,0,0.1,249,0.0183299846737705,0.00823200627645557,0.183299846737705,0.0200936374376633,0.00750946907198503,0.0116418149217039,0.0513014012499836,1,0,0.154110350074224,0.201101492899936,0.00225653070330889,NA,NA,NA,NA,NA,0,0.8,0.15,0.000132560729980469
"R3","B_eps15",500,"doubletree",2,0,0.1,236.5,0.105326305972676,0.00674198965327077,1.05326305972676,0.10554186446304,0.00672821982724867,0.00953461320503461,0.0543308638179382,0.5,0.353553390593274,0.154110350074224,0.212973072664218,0.000485115543450654,2,2,1,0.5,2,0,0.717647054265527,0.212244891755435,0.0119254589080811
"R3","B_eps15",500,"doubletree_anchor",2,0,0.1,236.5,0.105326305972676,0.00674198965327077,1.05326305972676,0.10554186446304,0.00672821982724867,0.00953461320503461,0.0617505301394141,1,0,0.154110350074224,0.351876650146023,0.106950688054503,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R3","B_eps15",500,"doubletree_crossfit",2,0,0.1,236.5,0.0612208601884806,0.0616514996267755,0.612208601884806,0.0868844124595878,0.0434411390054175,0.0871883869128257,0.0617505301394141,0.5,0.353553390593274,0.154110350074224,0.242057630199013,0.0187397964861113,NA,NA,NA,NA,NA,0,0.876190477041971,0.0865384612519008,2.15607905387878
"R3","B_eps15",500,"glm_main",2,0,0.1,236.5,0.0699533288187598,0.0557376642392151,0.699533288187598,0.0894435879628552,0.043592114794575,0.0788249607020959,0.0665649832639986,0.5,0.353553390593274,0.154110350074224,0.260934734394875,0.0186433261227746,NA,NA,NA,NA,NA,NA,NA,NA,0.0136383771896362
"R3","B_eps15",500,"oracle_aipw",2,0,0.1,236.5,0.0540731469892917,0.0596523432067863,0.540731469892917,0.0805127770939854,0.0400630811518387,0.0843611527903718,0.0579127760271464,1,0,0.154110350074224,0.227018082026414,0.0115498314868876,NA,NA,NA,NA,NA,0,0.85,0.1,9.1552734375e-05
"R4","C",500,"doubletree",2,0,0.1,302,0.258830380243415,0.0913324266533583,2.58830380243415,0.274471816213144,0.0861276288596602,0.129163556457625,0.151001118138413,0.5,0.353553390593274,0.154110350074224,0.591913506353134,0.0168897888841079,4,1,1,0.5,2,0.13,0.99,0.0671641826629639,0.0115940570831299
"R4","C",500,"forest",2,0,0.1,302,0.247420793700615,0.0278718976466064,2.47420793700615,0.248985726164905,0.0276967163695895,0.0394168156609056,0.130045574168441,0.5,0.353553390593274,0.154110350074224,0.509778650740288,0.112101693069107,NA,NA,NA,NA,NA,NA,NA,NA,0.579942464828491
"R4","C",500,"glm_main",2,0,0.1,302,0.297793241772286,0.121391063304267,2.97793241772286,0.321584522474866,0.112410379658081,0.171672888075785,0.131235453311994,0.5,0.353553390593274,0.154110350074224,0.514442976983016,0.018634012663192,NA,NA,NA,NA,NA,NA,NA,NA,0.0118975639343262
"R4","C",1000,"doubletree",2,0,0.1,582,-0.0980120103041866,0.00210141274599447,-0.980120103041866,0.0980345352383384,0.00210092991426976,0.00297184640552906,0.11980638953932,1,0,0.154110350074224,0.469632417229686,0.0394537812323983,4,1.5,1,1,2,0.2345,0.99,0.0734693865995018,0.014790415763855
"R4","C",1000,"forest",2,0,0.1,582,-0.0190638215434077,0.0126896532186972,-0.190638215434077,0.0229010172405002,0.010563429644564,0.0179458796836929,0.0501036798554186,1,0,0.154110350074224,0.196406425033241,0.0422069749605926,NA,NA,NA,NA,NA,NA,NA,NA,0.418413519859314
"R4","C",1000,"glm_main",2,0,0.1,582,-0.0610764830825688,0.0195750878176695,-0.610764830825688,0.0641367355639869,0.0186410722251822,0.0276833546763925,0.0610837335609684,1,0,0.154110350074224,0.239448235558996,0.0291156042680396,NA,NA,NA,NA,NA,NA,NA,NA,0.0255100727081299
"R5","A2",500,"doubletree",2,0,0.08,189.5,0.0397034045001192,0.0373769710096488,0.49629255625149,0.0545288757518089,0.027214810107947,0.0528590193222713,0.0501448433745838,1,0,0.154110350074224,0.196564174049172,0.0225517348933802,3,2.5,1,1,2,0,0.776923071994231,0.177966105609627,0.0188784599304199
"R5","A2",500,"doubletree_anchor",2,0,0.08,189.5,0.0397034045001192,0.0373769710096488,0.49629255625149,0.0545288757518089,0.027214810107947,0.0528590193222713,0.053018492739552,1,0,0.154110350074224,0.214362440909525,0.0177973390275695,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R5","A2",500,"doubletree_anchor_shallow",2,0,0.08,189.5,0.0397034045001192,0.0373769710096488,0.49629255625149,0.0545288757518089,0.027214810107947,0.0528590193222713,0.0440700333325587,1,0,0.154110350074224,0.186469343132633,0.0170905106874618,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R5","A2",500,"doubletree_crossfit",2,0,0.08,189.5,0.036436520329477,0.0388900466987539,0.455456504118462,0.0532921734024017,0.0265896075668326,0.0549988314827008,0.053018492739552,1,0,0.154110350074224,0.207828672568241,0.0208234904057797,NA,NA,NA,NA,NA,0,0.794117641361321,0.162162159745758,2.10287308692932
"R5","A2",500,"doubletree_crossfit_shallow",2,0,0.08,189.5,0.0328444110630977,0.0314513030612218,0.410555138288721,0.0454746061261728,0.022715964231701,0.0444788593434863,0.0440700333325587,1,0,0.154110350074224,0.17275135625859,0.00523917479060779,NA,NA,NA,NA,NA,0,0.5841121499505,0.162162159745758,5.02221608161926
"R6","A2_L16",200,"doubletree",2,0,0.08,81.5,0.108697135073332,0.0949259544136586,1.35871418841666,0.144312175489438,0.0714990211593175,0.134245572153006,0.0595971131460481,0.5,0.353553390593274,0.154110350074224,0.233616390697626,0.0313310528084087,3,3.5,1,0.5,2,0,0.759259260914944,0.221052635029743,0.0155429840087891
"R6","A2_L16",500,"doubletree",2,0,0.08,198,-0.0715092092580429,0.0445283630081197,-0.893865115725536,0.0842397894162459,0.0377990976749955,0.0629726148763554,0.0414812313295986,0.5,0.353553390593274,0.154110350074224,0.162603438880775,0.00260404777646656,3.5,3.5,1,0.5,2,0,0.77372263709124,0.146153854521421,0.021461009979248
"R6","A2_L4",200,"doubletree",2,0,0.08,74.5,0.0536978117730059,0.047553631878826,0.671222647162573,0.0717272813793752,0.0356004845666193,0.0672509911431333,0.0804807117279595,1,0,0.154110350074224,0.315478592873902,0.0465144395993309,2.5,2.5,1,1,2,0,0.877551019191742,0.103773587225181,0.0082770586013794
"R6","A2_L4",500,"doubletree",2,0,0.08,196.5,-0.0144827710084384,0.0499008669119577,-0.18103463760548,0.0519600536436191,0.0139088160602235,0.0705704827610654,0.041388094725725,1,0,0.154110350074224,0.162238350102306,0.00472181567000039,3,3,1,1,2,0,0.745614029597818,0.19230769861203,0.0175834894180298
"R6","A2_L8",200,"doubletree",2,0,0.08,77,0.047860032612751,0.0521497842117397,0.598250407659388,0.0707826441652514,0.0352613328105517,0.0737509321070725,0.0717075195503794,1,0,0.154110350074224,0.281088311478891,0.0105517591647172,2.5,2.5,1,1,2,0,0.790697682042454,0.170000004321337,0.0149630308151245
"R6","A2_L8",500,"doubletree",2,0,0.08,186.5,-0.0190046170441547,0.0221497977936779,-0.237557713051934,0.0291854246379215,0.0144232413917789,0.031324544443641,0.0444610229121952,1,0,0.154110350074224,0.174284007247426,0.00116121010087415,3,3,1,1,2,0,0.722689070621459,0.174603176495386,0.0207405090332031
